accel_variance,gyro_variance,accel_sma,gyro_sma,accel_dom_freq,gyro_dom_freq,activity_code,activity_name
0.027207834186226933,0.004296743076921289,0.46164449152513576,0.22344588745618232,0.5,0.5,0,Standing
0.014196728192118813,0.005898685366998058,0.3828405693221014,0.18862810772086946,0.5,0.5,0,Standing
0.01490586832742215,0.0063308708416260715,0.33279564479561935,0.15644450912193847,0.5,0.5,0,Standing
0.00762201412097679,0.0018636979111478825,0.29305555958632495,0.11323151048796704,4.5,0.5,0,Standing
0.007174268536124669,0.0007873343428980361,0.30820799633318513,0.09093077454832368,4.0,8.5,0,Standing
0.008657262429535106,0.0017121733962580793,0.35353452964192245,0.1406994858355027,1.5,1.0,0,Standing
0.010596747059755772,0.0012961031344930476,0.3329144638252387,0.14731486337841473,5.0,6.0,0,Standing
0.009919976764711463,0.0015747940502680627,0.28019361537226645,0.12091350633272654,2.5,0.5,0,Standing
0.007359804135731967,0.0009023362646697218,0.25644327117018195,0.09611525219661403,2.5,9.0,0,Standing
0.013253444953195293,0.0027059158048257067,0.286219888463158,0.1149435373890445,2.0,1.0,0,Standing
0.020727959370004295,0.005007414536950423,0.30181142133007,0.13226748169166952,2.5,1.5,0,Standing
0.017948258062201617,0.0036676659295194853,0.31569197021693357,0.13956469571101465,3.5,1.5,0,Standing
0.11952831952601624,0.03390469934300247,0.4868695453649981,0.24797953222645439,0.5,1.0,0,Standing
0.021703253676027007,0.003508274001905794,0.3580580981497819,0.13753218870231634,1.0,0.5,0,Standing
0.03700555322533656,0.0036879920975105636,0.45153492934935335,0.17190931170596727,0.5,0.5,0,Standing
0.036803658956723634,0.0031360558084694724,0.48676515843199697,0.17198263326834407,1.0,2.0,0,Standing
0.02601372825567192,0.0027261465225845768,0.33963982171692825,0.11174961294163936,1.5,2.0,0,Standing
0.006414120547770229,0.0008272963295534505,0.2623296566650969,0.08230006732337629,4.5,4.0,0,Standing
0.01639100374951777,0.00114222106986308,0.35642496554424224,0.10018990959390052,0.5,5.0,0,Standing
0.018127639443220017,0.0012424104742286793,0.32193202981435776,0.09420720396912642,0.5,5.5,0,Standing
0.006309922968937845,0.0007389962519501535,0.2429642822456619,0.08485228525591068,1.0,1.5,0,Standing
0.10333246410406285,0.06510325190099145,0.5371689399206862,0.36736473837518135,0.5,0.5,0,Standing
0.014011818326978911,0.0028655038729203685,0.33398610981811194,0.1910610058845485,0.5,0.5,0,Standing
0.017584606473487304,0.0036201967803443104,0.3666986665812152,0.20982170588220458,1.5,2.5,0,Standing
0.012280179827068088,0.0034679672905869536,0.286118489258997,0.1478633621218613,0.5,0.5,0,Standing
0.0046483862290088605,0.0020914930082849524,0.22779736215377025,0.10602315763244391,6.0,1.5,0,Standing
0.009088697492835272,0.0020911122028240896,0.24465444226806407,0.11413032640470178,2.0,0.5,0,Standing
0.011555259374077365,0.0022288146027210276,0.258650674978094,0.11956265213375432,0.5,0.5,0,Standing
0.009315779575137987,0.0019422585429062116,0.25599406628062094,0.11452205183275495,0.5,0.5,0,Standing
0.08021527195852142,0.026985608093020183,0.8240114344319273,0.3783788706973428,1.0,0.5,3,Still
0.0391153040909481,0.0034430129738934473,0.5129238472580163,0.19849211092980107,0.5,0.5,3,Still
0.011946727766658222,0.0020127775956700978,0.3206330082769951,0.13473145197902325,0.5,1.0,3,Still
0.009178665404187469,0.001458193195027601,0.32981882822560876,0.1254158691060728,0.5,1.0,3,Still
0.008076799751731789,0.0013177762141280882,0.35250019112398456,0.1314653352956519,3.5,1.0,3,Still
0.0064651226575412005,0.0010317425829930256,0.31301203379883236,0.10738732929166858,1.0,1.0,3,Still
0.016885753404282253,0.006400136137774508,0.3366838770764581,0.13810072064225085,0.5,0.5,3,Still
0.025523351106880008,0.00835931893622366,0.3608746070114298,0.16363333818386294,0.5,0.5,3,Still
